tone_group,stem,n,tf,idf,tf_idf,example_word,example_word_freq,doc_freq
hawkish,revalu,4,1.0365003601838752e-5,0,0,revaluation,187,172
hawkish,revamp,4,1.0365003601838752e-5,0,0,revamping,80,161
hawkish,revolution,4,1.0365003601838752e-5,0,0,revolutionize,24,54
hawkish,rey,4,1.0365003601838752e-5,0,0,rey,194,99
hawkish,rodrigo,4,1.0365003601838752e-5,0,0,rodrigo,89,50
hawkish,rodrik,4,1.0365003601838752e-5,0,0,rodrik,83,37
hawkish,roe,4,1.0365003601838752e-5,0,0,roe,219,74
hawkish,rupay,4,1.0365003601838752e-5,0,0,rupay,35,18
hawkish,salmon,4,1.0365003601838752e-5,0,0,salmon,102,63
hawkish,samo,4,1.0365003601838752e-5,0,0,samos,71,25
hawkish,samuelson,4,1.0365003601838752e-5,0,0,samuelson,226,108
hawkish,sat,4,1.0365003601838752e-5,0,0,sat,69,62
hawkish,scan,4,1.0365003601838752e-5,0,0,scanning,55,94
hawkish,scarciti,4,1.0365003601838752e-5,0,0,scarcity,364,239
hawkish,schmidt,4,1.0365003601838752e-5,0,0,schmidt,246,140
hawkish,scientist,4,1.0365003601838752e-5,0,0,scientists,197,180
hawkish,scotland,4,1.0365003601838752e-5,0,0,scotland,281,116
hawkish,sct,4,1.0365003601838752e-5,0,0,sct,90,27
hawkish,seldom,4,1.0365003601838752e-5,0,0,seldom,119,112
hawkish,sermon,4,1.0365003601838752e-5,0,0,sermons,14,18
hawkish,seventeen,4,1.0365003601838752e-5,0,0,seventeen,58,55
hawkish,sfbc,4,1.0365003601838752e-5,0,0,sfbc,84,22
hawkish,shelter,4,1.0365003601838752e-5,0,0,shelter,178,198
hawkish,shg,4,1.0365003601838752e-5,0,0,shg,110,35
hawkish,shinkin,4,1.0365003601838752e-5,0,0,shinkin,30,21
hawkish,shirakawa,4,1.0365003601838752e-5,0,0,shirakawa,312,134
hawkish,shortest,4,1.0365003601838752e-5,0,0,shortest,86,79
hawkish,shot,4,1.0365003601838752e-5,0,0,shot,124,122
hawkish,sibert,4,1.0365003601838752e-5,0,0,sibert,30,17
hawkish,side,4,1.0365003601838752e-5,0,0,sided,187,152
hawkish,siebert,4,1.0365003601838752e-5,0,0,siebert,13,11
hawkish,simplest,4,1.0365003601838752e-5,0,0,simplest,177,154
hawkish,simplist,4,1.0365003601838752e-5,0,0,simplistic,143,136
hawkish,sin,4,1.0365003601838752e-5,0,0,sin,83,73
hawkish,sind,4,1.0365003601838752e-5,0,0,sind,23,20
hawkish,sixteen,4,1.0365003601838752e-5,0,0,sixteen,97,89
hawkish,skeptic,4,1.0365003601838752e-5,0,0,skeptical,159,248
hawkish,sketch,4,1.0365003601838752e-5,0,0,sketch,137,217
hawkish,skew,4,1.0365003601838752e-5,0,0,skewed,370,377
hawkish,sleep,4,1.0365003601838752e-5,0,0,sleep,56,92
hawkish,slogan,4,1.0365003601838752e-5,0,0,slogan,61,58
hawkish,slope,4,1.0365003601838752e-5,0,0,slope,527,329
hawkish,slower,4,1.0365003601838752e-5,0,0,slower,2041,1427
hawkish,smet,4,1.0365003601838752e-5,0,0,smets,249,133
hawkish,sober,4,1.0365003601838752e-5,0,0,sobering,98,144
hawkish,son,4,1.0365003601838752e-5,0,0,sons,97,158
hawkish,southern,4,1.0365003601838752e-5,0,0,southern,496,306
hawkish,spawn,4,1.0365003601838752e-5,0,0,spawned,88,106
hawkish,sponsorship,4,1.0365003601838752e-5,0,0,sponsorship,44,37
hawkish,stagger,4,1.0365003601838752e-5,0,0,staggering,97,177
hawkish,stanley,4,1.0365003601838752e-5,0,0,stanley,333,214
hawkish,starter,4,1.0365003601838752e-5,0,0,starter,30,49
hawkish,statu,4,1.0365003601838752e-5,0,0,statue,20,19
hawkish,statur,4,1.0365003601838752e-5,0,0,stature,75,67
hawkish,stave,4,1.0365003601838752e-5,0,0,stave,62,73
hawkish,stereotyp,4,1.0365003601838752e-5,0,0,stereotype,32,41
hawkish,stigma,4,1.0365003601838752e-5,0,0,stigma,207,119
hawkish,stolen,4,1.0365003601838752e-5,0,0,stolen,62,48
hawkish,straitjacket,4,1.0365003601838752e-5,0,0,straitjacket,35,22
hawkish,strang,4,1.0365003601838752e-5,0,0,strange,147,140
hawkish,stride,4,1.0365003601838752e-5,0,0,strides,260,271
hawkish,stubborn,4,1.0365003601838752e-5,0,0,stubbornly,147,179
hawkish,subramanian,4,1.0365003601838752e-5,0,0,subramanian,60,36
hawkish,suprem,4,1.0365003601838752e-5,0,0,supreme,152,116
hawkish,surrend,4,1.0365003601838752e-5,0,0,surrender,58,69
hawkish,susan,4,1.0365003601838752e-5,0,0,susan,221,138
hawkish,sweeney,4,1.0365003601838752e-5,0,0,sweeney,34,14
hawkish,symbolis,4,1.0365003601838752e-5,0,0,symbolises,27,54
hawkish,sympathi,4,1.0365003601838752e-5,0,0,sympathy,110,108
hawkish,syndic,4,1.0365003601838752e-5,0,0,syndicated,256,233
hawkish,tactic,4,1.0365003601838752e-5,0,0,tactics,89,150
hawkish,takeaway,4,1.0365003601838752e-5,0,0,takeaways,70,80
hawkish,tantamount,4,1.0365003601838752e-5,0,0,tantamount,78,75
hawkish,tast,4,1.0365003601838752e-5,0,0,tastes,59,108
hawkish,teach,4,1.0365003601838752e-5,0,0,teaching,274,428
hawkish,technocrat,4,1.0365003601838752e-5,0,0,technocrats,49,70
hawkish,teenag,4,1.0365003601838752e-5,0,0,teenagers,34,54
hawkish,temper,4,1.0365003601838752e-5,0,0,temper,95,215
hawkish,terminolog,4,1.0365003601838752e-5,0,0,terminology,163,145
hawkish,testament,4,1.0365003601838752e-5,0,0,testament,137,139
hawkish,themat,4,1.0365003601838752e-5,0,0,thematic,145,104
hawkish,threadneedl,4,1.0365003601838752e-5,0,0,threadneedle,91,82
hawkish,thrown,4,1.0365003601838752e-5,0,0,thrown,184,171
hawkish,tick,4,1.0365003601838752e-5,0,0,ticked,58,149
hawkish,tini,4,1.0365003601838752e-5,0,0,tiny,109,97
hawkish,tour,4,1.0365003601838752e-5,0,0,tour,96,127
hawkish,tracker,4,1.0365003601838752e-5,0,0,tracker,109,71
hawkish,tradabl,4,1.0365003601838752e-5,0,0,tradable,609,345
hawkish,tread,4,1.0365003601838752e-5,0,0,tread,61,88
hawkish,trip,4,1.0365003601838752e-5,0,0,trip,93,122
hawkish,turnaround,4,1.0365003601838752e-5,0,0,turnaround,399,323
hawkish,ucit,4,1.0365003601838752e-5,0,0,ucits,35,20
hawkish,udeshi,4,1.0365003601838752e-5,0,0,udeshi,29,15
hawkish,unctad,4,1.0365003601838752e-5,0,0,unctad,54,38
hawkish,underpr,4,1.0365003601838752e-5,0,0,underpricing,114,127
hawkish,unelect,4,1.0365003601838752e-5,0,0,unelected,79,60
hawkish,unencumb,4,1.0365003601838752e-5,0,0,unencumbered,65,61
hawkish,unequivoc,4,1.0365003601838752e-5,0,0,unequivocal,95,155
hawkish,unfavour,4,1.0365003601838752e-5,0,0,unfavourable,255,243
hawkish,unfett,4,1.0365003601838752e-5,0,0,unfettered,109,93
hawkish,unfinish,4,1.0365003601838752e-5,0,0,unfinished,136,102
hawkish,unfund,4,1.0365003601838752e-5,0,0,unfunded,74,48
hawkish,unincorpor,4,1.0365003601838752e-5,0,0,unincorporated,48,28
hawkish,universit,4,1.0365003601838752e-5,0,0,universite,22,19
hawkish,unleash,4,1.0365003601838752e-5,0,0,unleashed,130,264
hawkish,unorganis,4,1.0365003601838752e-5,0,0,unorganised,63,47
hawkish,unreason,4,1.0365003601838752e-5,0,0,unreasonable,160,189
hawkish,unresolv,4,1.0365003601838752e-5,0,0,unresolved,183,177
hawkish,unsuccess,4,1.0365003601838752e-5,0,0,unsuccessful,106,121
hawkish,unwav,4,1.0365003601838752e-5,0,0,unwavering,108,119
hawkish,upheav,4,1.0365003601838752e-5,0,0,upheaval,120,158
hawkish,upheld,4,1.0365003601838752e-5,0,0,upheld,47,46
hawkish,usher,4,1.0365003601838752e-5,0,0,ushered,110,206
hawkish,valedictori,4,1.0365003601838752e-5,0,0,valedictory,75,46
hawkish,vanish,4,1.0365003601838752e-5,0,0,vanish,49,119
hawkish,veas,4,1.0365003601838752e-5,0,0,vease,20,10
hawkish,veloc,4,1.0365003601838752e-5,0,0,velocity,351,185
hawkish,vernacular,4,1.0365003601838752e-5,0,0,vernacular,33,26
hawkish,vicin,4,1.0365003601838752e-5,0,0,vicinity,98,86
hawkish,vintag,4,1.0365003601838752e-5,0,0,vintage,96,113
hawkish,virtuous,4,1.0365003601838752e-5,0,0,virtuous,1096,577
hawkish,visa,4,1.0365003601838752e-5,0,0,visa,188,106
hawkish,waller,4,1.0365003601838752e-5,0,0,waller,103,50
hawkish,walsh,4,1.0365003601838752e-5,0,0,walsh,112,60
hawkish,weber,4,1.0365003601838752e-5,0,0,weber,138,83
hawkish,wife,4,1.0365003601838752e-5,0,0,wife,71,55
hawkish,wikipedia,4,1.0365003601838752e-5,0,0,wikipedia,18,14
hawkish,woman,4,1.0365003601838752e-5,0,0,woman,126,86
hawkish,worldcom,4,1.0365003601838752e-5,0,0,worldcom,42,36
hawkish,woven,4,1.0365003601838752e-5,0,0,woven,38,36
hawkish,yellen,4,1.0365003601838752e-5,0,0,yellen,488,221
hawkish,youth,4,1.0365003601838752e-5,0,0,youth,591,328
hawkish,zeit,4,1.0365003601838752e-5,0,0,zeit,16,13
hawkish,aadhaar,3,7.773752701379064e-6,0,0,aadhaar,180,67
hawkish,abnorm,3,7.773752701379064e-6,0,0,abnormal,168,208
hawkish,abolit,3,7.773752701379064e-6,0,0,abolition,164,128
hawkish,absent,3,7.773752701379064e-6,0,0,absent,498,438
hawkish,abss,3,7.773752701379064e-6,0,0,abss,226,73
hawkish,academi,3,7.773752701379064e-6,0,0,academy,156,120
hawkish,acc,3,7.773752701379064e-6,0,0,acc,22,14
hawkish,achill,3,7.773752701379064e-6,0,0,achilles,33,31
hawkish,adalid,3,7.773752701379064e-6,0,0,adalid,43,26
hawkish,adr,3,7.773752701379064e-6,0,0,adrs,15,12
hawkish,aesthet,3,7.773752701379064e-6,0,0,aesthetic,32,31
hawkish,afflict,3,7.773752701379064e-6,0,0,afflicted,66,107
hawkish,afi,3,7.773752701379064e-6,0,0,afi,16,10
hawkish,agus,3,7.773752701379064e-6,0,0,agus,67,46
hawkish,aig,3,7.773752701379064e-6,0,0,aig,399,134
hawkish,airplan,3,7.773752701379064e-6,0,0,airplane,30,33
hawkish,alberta,3,7.773752701379064e-6,0,0,alberta,212,104
hawkish,alchemi,3,7.773752701379064e-6,0,0,alchemy,53,38
hawkish,alessi,3,7.773752701379064e-6,0,0,alessi,29,18
hawkish,alexandr,3,7.773752701379064e-6,0,0,alexandre,53,40
hawkish,allen,3,7.773752701379064e-6,0,0,allen,249,169
hawkish,alphabet,3,7.773752701379064e-6,0,0,alphabet,26,36
hawkish,alumni,3,7.773752701379064e-6,0,0,alumni,79,52
hawkish,amalgam,3,7.773752701379064e-6,0,0,amalgamation,98,66
hawkish,amortis,3,7.773752701379064e-6,0,0,amortised,44,53
hawkish,amplif,3,7.773752701379064e-6,0,0,amplification,260,178
hawkish,ancillari,3,7.773752701379064e-6,0,0,ancillary,89,81
hawkish,andi,3,7.773752701379064e-6,0,0,andy,117,99
hawkish,angela,3,7.773752701379064e-6,0,0,angela,39,23
hawkish,anil,3,7.773752701379064e-6,0,0,anil,102,85
hawkish,anomali,3,7.773752701379064e-6,0,0,anomalies,100,138
hawkish,anthoni,3,7.773752701379064e-6,0,0,anthony,71,63
hawkish,apart,3,7.773752701379064e-6,0,0,apartments,121,114
hawkish,apec,3,7.773752701379064e-6,0,0,apec,28,22
hawkish,apprehend,3,7.773752701379064e-6,0,0,apprehend,8,15
hawkish,apprehens,3,7.773752701379064e-6,0,0,apprehension,68,110
hawkish,arch,3,7.773752701379064e-6,0,0,arching,20,36
hawkish,arrow,3,7.773752701379064e-6,0,0,arrow,133,85
hawkish,assidu,3,7.773752701379064e-6,0,0,assiduously,29,35
hawkish,astonish,3,7.773752701379064e-6,0,0,astonishing,88,108
hawkish,atmospher,3,7.773752701379064e-6,0,0,atmosphere,229,213
hawkish,attende,3,7.773752701379064e-6,0,0,attendees,127,89
hawkish,audac,3,7.773752701379064e-6,0,0,audacity,17,14
hawkish,auer,3,7.773752701379064e-6,0,0,auer,46,38
hawkish,austria,3,7.773752701379064e-6,0,0,austria,503,256
hawkish,austrian,3,7.773752701379064e-6,0,0,austrian,132,83
hawkish,automak,3,7.773752701379064e-6,0,0,automakers,40,37
hawkish,axi,3,7.773752701379064e-6,0,0,axis,515,219
hawkish,baldwin,3,7.773752701379064e-6,0,0,baldwin,108,66
hawkish,ball,3,7.773752701379064e-6,0,0,ball,324,229
hawkish,baltic,3,7.773752701379064e-6,0,0,baltic,125,62
hawkish,bankrupt,3,7.773752701379064e-6,0,0,bankrupt,154,127
hawkish,banner,3,7.773752701379064e-6,0,0,banner,23,25
hawkish,barri,3,7.773752701379064e-6,0,0,barry,124,98
hawkish,bcbs,3,7.773752701379064e-6,0,0,bcbs,533,254
hawkish,belat,3,7.773752701379064e-6,0,0,belatedly,33,59
hawkish,belgian,3,7.773752701379064e-6,0,0,belgian,56,53
hawkish,bernac,3,7.773752701379064e-6,0,0,bernacer,42,11
hawkish,bestow,3,7.773752701379064e-6,0,0,bestowed,83,134
hawkish,binari,3,7.773752701379064e-6,0,0,binary,62,51
hawkish,biofuel,3,7.773752701379064e-6,0,0,biofuels,21,26
hawkish,bishop,3,7.773752701379064e-6,0,0,bishop,44,33
hawkish,bitter,3,7.773752701379064e-6,0,0,bitter,101,108
hawkish,blanket,3,7.773752701379064e-6,0,0,blanket,168,103
hawkish,blend,3,7.773752701379064e-6,0,0,blend,79,121
hawkish,blown,3,7.773752701379064e-6,0,0,blown,141,136
hawkish,boil,3,7.773752701379064e-6,0,0,boils,51,92
hawkish,bomb,3,7.773752701379064e-6,0,0,bomb,38,49
hawkish,bombay,3,7.773752701379064e-6,0,0,bombay,69,41
hawkish,bona,3,7.773752701379064e-6,0,0,bona,35,26
hawkish,bonn,3,7.773752701379064e-6,0,0,bonn,35,32
hawkish,bother,3,7.773752701379064e-6,0,0,bother,28,51
hawkish,bout,3,7.773752701379064e-6,0,0,bouts,197,264
hawkish,bradford,3,7.773752701379064e-6,0,0,bradford,84,58
hawkish,brent,3,7.773752701379064e-6,0,0,brent,149,120
hawkish,brew,3,7.773752701379064e-6,0,0,brewing,54,69
hawkish,bric,3,7.773752701379064e-6,0,0,brics,331,119
hawkish,brisk,3,7.773752701379064e-6,0,0,brisk,126,159
hawkish,bueno,3,7.773752701379064e-6,0,0,buenos,95,61
hawkish,bulwark,3,7.773752701379064e-6,0,0,bulwark,57,63
hawkish,bureaucraci,3,7.773752701379064e-6,0,0,bureaucracy,74,80
hawkish,burk,3,7.773752701379064e-6,0,0,burke,20,13
hawkish,burn,3,7.773752701379064e-6,0,0,burns,79,135
hawkish,bush,3,7.773752701379064e-6,0,0,bush,92,81
hawkish,buyback,3,7.773752701379064e-6,0,0,buybacks,59,84
hawkish,cafral,3,7.773752701379064e-6,0,0,cafral,68,29
hawkish,campbel,3,7.773752701379064e-6,0,0,campbell,182,97
hawkish,carl,3,7.773752701379064e-6,0,0,carl,66,52
hawkish,cat,3,7.773752701379064e-6,0,0,cat,63,53
hawkish,cathedr,3,7.773752701379064e-6,0,0,cathedral,24,15
hawkish,causa,3,7.773752701379064e-6,0,0,causa,29,24
hawkish,cecchetti,3,7.773752701379064e-6,0,0,cecchetti,279,128
hawkish,cede,3,7.773752701379064e-6,0,0,cede,31,55
hawkish,centrifug,3,7.773752701379064e-6,0,0,centrifugal,24,17
hawkish,cereal,3,7.773752701379064e-6,0,0,cereals,96,62
hawkish,certifi,3,7.773752701379064e-6,0,0,certified,123,139
hawkish,charlott,3,7.773752701379064e-6,0,0,charlotte,146,74
hawkish,che,3,7.773752701379064e-6,0,0,che,15,11
hawkish,chiang,3,7.773752701379064e-6,0,0,chiang,87,73
hawkish,chris,3,7.773752701379064e-6,0,0,chris,286,235
hawkish,chronicl,3,7.773752701379064e-6,0,0,chronicle,17,34
hawkish,chunk,3,7.773752701379064e-6,0,0,chunk,67,68
hawkish,cii,3,7.773752701379064e-6,0,0,cii,78,36
hawkish,cio,3,7.773752701379064e-6,0,0,cios,27,16
hawkish,circumspect,3,7.773752701379064e-6,0,0,circumspect,27,35
hawkish,circumv,3,7.773752701379064e-6,0,0,circumvent,133,181
hawkish,cit,3,7.773752701379064e-6,0,0,cit,415,202
hawkish,clair,3,7.773752701379064e-6,0,0,claire,19,22
hawkish,clearest,3,7.773752701379064e-6,0,0,clearest,100,98
hawkish,clever,3,7.773752701379064e-6,0,0,clever,55,62
hawkish,clinic,3,7.773752701379064e-6,0,0,clinical,23,35
hawkish,clog,3,7.773752701379064e-6,0,0,clogged,24,40
hawkish,cognis,3,7.773752701379064e-6,0,0,cognisant,64,114
hawkish,cogniz,3,7.773752701379064e-6,0,0,cognizant,64,82
hawkish,column,3,7.773752701379064e-6,0,0,column,377,156
hawkish,communist,3,7.773752701379064e-6,0,0,communist,87,82
hawkish,conced,3,7.773752701379064e-6,0,0,concede,35,70
hawkish,concurr,3,7.773752701379064e-6,0,0,concurrent,166,269
hawkish,confess,3,7.773752701379064e-6,0,0,confess,120,124
hawkish,conservat,3,7.773752701379064e-6,0,0,conservatism,69,58
hawkish,constel,3,7.773752701379064e-6,0,0,constellation,173,164
hawkish,constru,3,7.773752701379064e-6,0,0,construed,53,57
hawkish,contemporan,3,7.773752701379064e-6,0,0,contemporaneous,134,126
hawkish,contigu,3,7.773752701379064e-6,0,0,contiguous,9,11
hawkish,copi,3,7.773752701379064e-6,0,0,copy,120,185
hawkish,cradl,3,7.773752701379064e-6,0,0,cradle,30,28
hawkish,creator,3,7.773752701379064e-6,0,0,creators,50,59
hawkish,crest,3,7.773752701379064e-6,0,0,crest,92,40
hawkish,crown,3,7.773752701379064e-6,0,0,crown,108,118
hawkish,cryptoasset,3,7.773752701379064e-6,0,0,cryptoassets,123,37
hawkish,cumbersom,3,7.773752701379064e-6,0,0,cumbersome,112,110
hawkish,cunliff,3,7.773752701379064e-6,0,0,cunliffe,236,132
hawkish,cure,3,7.773752701379064e-6,0,0,cure,176,210
hawkish,curious,3,7.773752701379064e-6,0,0,curious,71,83
hawkish,customarili,3,7.773752701379064e-6,0,0,customarily,19,19
hawkish,danish,3,7.773752701379064e-6,0,0,danish,136,72
hawkish,dean,3,7.773752701379064e-6,0,0,dean,117,112
hawkish,debreu,3,7.773752701379064e-6,0,0,debreu,43,21
hawkish,deceiv,3,7.773752701379064e-6,0,0,deceived,21,57
hawkish,decre,3,7.773752701379064e-6,0,0,decree,116,82
hawkish,deduc,3,7.773752701379064e-6,0,0,deduce,25,50
hawkish,defeat,3,7.773752701379064e-6,0,0,defeating,96,173
hawkish,defect,3,7.773752701379064e-6,0,0,defects,37,60
hawkish,defraud,3,7.773752701379064e-6,0,0,defraud,14,26
hawkish,defus,3,7.773752701379064e-6,0,0,defusing,68,74
hawkish,degrad,3,7.773752701379064e-6,0,0,degradation,111,100
hawkish,dei,3,7.773752701379064e-6,0,0,dei,33,17
hawkish,democratis,3,7.773752701379064e-6,0,0,democratisation,21,26
hawkish,deplet,3,7.773752701379064e-6,0,0,depleted,109,207
hawkish,desist,3,7.773752701379064e-6,0,0,desist,37,24
hawkish,desk,3,7.773752701379064e-6,0,0,desk,164,163
hawkish,detract,3,7.773752701379064e-6,0,0,detract,66,105
hawkish,devant,3,7.773752701379064e-6,0,0,devant,26,23
hawkish,diamond,3,7.773752701379064e-6,0,0,diamond,211,159
hawkish,diet,3,7.773752701379064e-6,0,0,diet,167,147
hawkish,dig,3,7.773752701379064e-6,0,0,dig,75,102
hawkish,digest,3,7.773752701379064e-6,0,0,digest,72,111
hawkish,digress,3,7.773752701379064e-6,0,0,digression,41,66
hawkish,dire,3,7.773752701379064e-6,0,0,dire,141,134
hawkish,disciplinari,3,7.773752701379064e-6,0,0,disciplinary,165,119
hawkish,disconnect,3,7.773752701379064e-6,0,0,disconnect,159,217
hawkish,discrep,3,7.773752701379064e-6,0,0,discrepancy,156,218
hawkish,discriminatori,3,7.773752701379064e-6,0,0,discriminatory,141,110
hawkish,disfavour,3,7.773752701379064e-6,0,0,disfavour,8,13
hawkish,disintermedi,3,7.773752701379064e-6,0,0,disintermediation,152,132
hawkish,dismay,3,7.773752701379064e-6,0,0,dismay,24,24
hawkish,dispassion,3,7.773752701379064e-6,0,0,dispassionate,24,36
hawkish,dispatch,3,7.773752701379064e-6,0,0,dispatch,25,34
hawkish,disposit,3,7.773752701379064e-6,0,0,disposition,66,68
hawkish,dissolv,3,7.773752701379064e-6,0,0,dissolved,33,47
hawkish,distil,3,7.773752701379064e-6,0,0,distil,34,104
hawkish,donor,3,7.773752701379064e-6,0,0,donor,28,43
hawkish,dormant,3,7.773752701379064e-6,0,0,dormant,59,57
hawkish,dose,3,7.773752701379064e-6,0,0,dose,106,144
hawkish,downpay,3,7.773752701379064e-6,0,0,downpayment,20,16
hawkish,drafter,3,7.773752701379064e-6,0,0,drafters,32,31
hawkish,draghi,3,7.773752701379064e-6,0,0,draghi,531,318
hawkish,dubious,3,7.773752701379064e-6,0,0,dubious,126,96
hawkish,dust,3,7.773752701379064e-6,0,0,dust,58,59
hawkish,dwarf,3,7.773752701379064e-6,0,0,dwarfed,43,99
hawkish,earnest,3,7.773752701379064e-6,0,0,earnest,147,192
hawkish,ebb,3,7.773752701379064e-6,0,0,ebb,75,94
hawkish,ebt,3,7.773752701379064e-6,0,0,ebt,48,25
hawkish,edinburgh,3,7.773752701379064e-6,0,0,edinburgh,98,59
hawkish,editor,3,7.773752701379064e-6,0,0,editors,75,117
hawkish,edward,3,7.773752701379064e-6,0,0,edward,444,364
hawkish,einer,3,7.773752701379064e-6,0,0,einer,22,18
hawkish,eiopa,3,7.773752701379064e-6,0,0,eiopa,66,41
hawkish,elaps,3,7.773752701379064e-6,0,0,elapsed,57,71
hawkish,elast,3,7.773752701379064e-6,0,0,elasticity,344,380
hawkish,eleg,3,7.773752701379064e-6,0,0,elegant,53,81
hawkish,eleventh,3,7.773752701379064e-6,0,0,eleventh,147,95
hawkish,em,3,7.773752701379064e-6,0,0,ems,158,76
hawkish,embezzl,3,7.773752701379064e-6,0,0,embezzlement,15,13
hawkish,emblemat,3,7.773752701379064e-6,0,0,emblematic,30,28
hawkish,emperor,3,7.773752701379064e-6,0,0,emperor,28,32
hawkish,empt,3,7.773752701379064e-6,0,0,empt,124,145
hawkish,encapsul,3,7.773752701379064e-6,0,0,encapsulated,52,95
hawkish,endless,3,7.773752701379064e-6,0,0,endless,90,102
hawkish,enjoin,3,7.773752701379064e-6,0,0,enjoined,23,47
hawkish,entireti,3,7.773752701379064e-6,0,0,entirety,87,83
hawkish,entrepreneuri,3,7.773752701379064e-6,0,0,entrepreneurial,447,285
hawkish,enumer,3,7.773752701379064e-6,0,0,enumerated,37,80
hawkish,eonia,3,7.773752701379064e-6,0,0,eonia,320,150
hawkish,epidem,3,7.773752701379064e-6,0,0,epidemic,290,91
hawkish,equilibr,3,7.773752701379064e-6,0,0,equilibrating,78,101
hawkish,erhard,3,7.773752701379064e-6,0,0,erhard,69,24
hawkish,eric,3,7.773752701379064e-6,0,0,eric,212,170
hawkish,ernesto,3,7.773752701379064e-6,0,0,ernesto,24,21
hawkish,eschew,3,7.773752701379064e-6,0,0,eschew,42,92
hawkish,esoter,3,7.773752701379064e-6,0,0,esoteric,45,41
hawkish,eurofi,3,7.773752701379064e-6,0,0,eurofi,57,46
hawkish,europol,3,7.773752701379064e-6,0,0,europol,30,23
hawkish,evacu,3,7.773752701379064e-6,0,0,evacuation,10,26
hawkish,evan,3,7.773752701379064e-6,0,0,evans,259,173
hawkish,evolutionari,3,7.773752701379064e-6,0,0,evolutionary,212,139
hawkish,excerpt,3,7.773752701379064e-6,0,0,excerpts,34,48
hawkish,excus,3,7.773752701379064e-6,0,0,excuse,137,165
hawkish,exig,3,7.773752701379064e-6,0,0,exigent,57,62
hawkish,expiri,3,7.773752701379064e-6,0,0,expiry,74,48
hawkish,exponenti,3,7.773752701379064e-6,0,0,exponential,91,153
hawkish,extant,3,7.773752701379064e-6,0,0,extant,132,108
hawkish,extrapol,3,7.773752701379064e-6,0,0,extrapolate,72,221
hawkish,fad,3,7.773752701379064e-6,0,0,fads,29,39
hawkish,falter,3,7.773752701379064e-6,0,0,faltering,87,190
hawkish,fathom,3,7.773752701379064e-6,0,0,fathom,28,28
hawkish,fault,3,7.773752701379064e-6,0,0,fault,277,243
hawkish,faust,3,7.773752701379064e-6,0,0,faust,80,51
hawkish,fedwir,3,7.773752701379064e-6,0,0,fedwire,132,74
hawkish,fertilis,3,7.773752701379064e-6,0,0,fertiliser,39,71
hawkish,festiv,3,7.773752701379064e-6,0,0,festival,117,97
hawkish,fiasco,3,7.773752701379064e-6,0,0,fiasco,11,11
hawkish,fide,3,7.773752701379064e-6,0,0,fide,33,30
hawkish,fifth,3,7.773752701379064e-6,0,0,fifths,126,160
hawkish,fillip,3,7.773752701379064e-6,0,0,fillip,82,70
hawkish,fimmda,3,7.773752701379064e-6,0,0,fimmda,211,54
hawkish,firmer,3,7.773752701379064e-6,0,0,firmer,150,133
hawkish,fis,3,7.773752701379064e-6,0,0,fis,169,79
hawkish,fixat,3,7.773752701379064e-6,0,0,fixation,61,60
hawkish,flavour,3,7.773752701379064e-6,0,0,flavour,93,96
hawkish,fli,3,7.773752701379064e-6,0,0,fly,84,134
hawkish,florida,3,7.773752701379064e-6,0,0,florida,160,99
hawkish,fond,3,7.773752701379064e-6,0,0,fond,43,71
hawkish,fondat,3,7.773752701379064e-6,0,0,fondation,15,11
hawkish,foolish,3,7.773752701379064e-6,0,0,foolish,68,67
hawkish,fourteen,3,7.773752701379064e-6,0,0,fourteen,79,69
hawkish,freddi,3,7.773752701379064e-6,0,0,freddie,361,153
hawkish,freed,3,7.773752701379064e-6,0,0,freed,137,126
hawkish,friendli,3,7.773752701379064e-6,0,0,friendliness,24,21
hawkish,fullest,3,7.773752701379064e-6,0,0,fullest,95,91
hawkish,galbraith,3,7.773752701379064e-6,0,0,galbraith,57,31
hawkish,gambacorta,3,7.773752701379064e-6,0,0,gambacorta,79,50
hawkish,gambl,3,7.773752701379064e-6,0,0,gamble,81,118
hawkish,garden,3,7.773752701379064e-6,0,0,garden,37,61
hawkish,gate,3,7.773752701379064e-6,0,0,gates,73,114
hawkish,gateway,3,7.773752701379064e-6,0,0,gateway,129,130
hawkish,geld,3,7.773752701379064e-6,0,0,geld,13,12
hawkish,generi,3,7.773752701379064e-6,0,0,generis,19,15
hawkish,gentl,3,7.773752701379064e-6,0,0,gentle,60,99
hawkish,georgetown,3,7.773752701379064e-6,0,0,georgetown,28,25
hawkish,ghost,3,7.773752701379064e-6,0,0,ghost,27,27
hawkish,glean,3,7.773752701379064e-6,0,0,gleaned,77,101
hawkish,gloss,3,7.773752701379064e-6,0,0,gloss,20,36
hawkish,god,3,7.773752701379064e-6,0,0,god,310,220
hawkish,goldman,3,7.773752701379064e-6,0,0,goldman,186,131
hawkish,gordon,3,7.773752701379064e-6,0,0,gordon,574,321
hawkish,gradualist,3,7.773752701379064e-6,0,0,gradualist,126,81
hawkish,grass,3,7.773752701379064e-6,0,0,grass,78,64
hawkish,greed,3,7.773752701379064e-6,0,0,greed,92,68
hawkish,groundwork,3,7.773752701379064e-6,0,0,groundwork,164,158
hawkish,guidepost,3,7.773752701379064e-6,0,0,guideposts,46,68
hawkish,guindo,3,7.773752701379064e-6,0,0,guindos,121,101
hawkish,guiso,3,7.773752701379064e-6,0,0,guiso,36,19
